2026-06-10 08:47:41 | INFO | P07 | === RUN START ===
2026-06-10 09:20:15 | INFO | P07 | ------   Set y to the residual (actual - fitted) -------
2026-06-10 09:20:15 | INFO | P07 | --- Section 9: Summary and next steps ---
2026-06-10 09:20:15 | INFO | P07 | ========================
2026-06-10 09:20:15 | INFO | P07 | SUMMARY
2026-06-10 09:20:15 | INFO | P07 | ========================
2026-06-10 09:20:15 | INFO | P07 | Dataset: owid-co2-data-subset
2026-06-10 09:20:15 | INFO | P07 | Feature (x): gdp
2026-06-10 09:20:15 | INFO | P07 | Target  (y): co2
2026-06-10 09:20:15 | INFO | P07 | Original rows: 350
2026-06-10 09:20:15 | INFO | P07 | Model rows:    308
2026-06-10 09:20:15 | INFO | P07 | Fitted line:
2026-06-10 09:20:15 | INFO | P07 |   co2 = 3.21582e-10 * gdp + 308.446
2026-06-10 09:20:15 | INFO | P07 | ======================
2026-06-10 09:20:15 | INFO | P07 | Review the fit numbers (R-squared, RMSE). 
2026-06-10 09:20:15 | INFO | P07 | Look at the fitted-line plot and the residual plot. 
2026-06-10 09:20:15 | INFO | P07 | Decide if a `straight line` is a fair description. 
2026-06-10 09:20:15 | INFO | P07 | If the residuals DO show a pattern (e.g. curve, funnel, clusters),
2026-06-10 09:20:15 | INFO | P07 | then a straight line is NOT a good description. 
2026-06-10 09:20:15 | INFO | P07 | If the residuals DO NOT show a pattern,
2026-06-10 09:20:15 | INFO | P07 | then a straight line MIGHT be a good description. 
2026-06-10 09:20:15 | INFO | P07 | Either way, the findings may be valuable.
2026-06-10 09:20:15 | INFO | P07 | ======================
2026-06-10 09:20:15 | INFO | P07 | Repeat with a different feature, or a transformed feature, 
2026-06-10 09:20:15 | INFO | P07 | to investigate other options.
2026-06-10 09:20:15 | INFO | P07 | ======================
2026-06-10 09:20:15 | INFO | P07 | Include instructions and specifics in your README.md file.
2026-06-10 09:20:15 | INFO | P07 | Write up your narrative on your docs/index.md file.
2026-06-10 09:20:15 | INFO | P07 | Include your next step suggestions for further analysis or modeling.
2026-06-10 09:20:15 | INFO | P07 | ======================
2026-06-10 09:20:15 | INFO | P07 | ----- in a script, call plt.show() once at the end to display all charts -----
2026-06-10 09:20:15 | INFO | P07 | ----- in a script, close the chart windows (with the close button) to continue  -----
2026-06-10 09:20:51 | INFO | P07 | Linear regression workflow complete
2026-06-10 09:20:51 | INFO | P07 | IMPORTANT: This script creates chart windows.
2026-06-10 09:20:51 | INFO | P07 | Close any chart windows and terminate this process with CTRL+c as needed.
2026-06-10 09:20:51 | INFO | P07 | ========================
2026-06-10 09:20:51 | INFO | P07 | Executed successfully!
2026-06-10 09:20:51 | INFO | P07 | ========================
2026-06-10 09:30:43 | INFO | P07 | === RUN START ===
2026-06-10 09:30:43 | INFO | P07 | project=P07
2026-06-10 09:30:43 | INFO | P07 | repo_dir=datafun-07-regression
2026-06-10 09:30:43 | INFO | P07 | python=3.14.5
2026-06-10 09:30:43 | INFO | P07 | os=Windows 11
2026-06-10 09:30:43 | INFO | P07 | shell=powershell
2026-06-10 09:30:43 | INFO | P07 | cwd=.
2026-06-10 09:30:43 | INFO | P07 | github_actions=False
2026-06-10 09:30:43 | INFO | P07 | === RUN START ===
2026-06-10 09:30:43 | INFO | P07 | project=P07
2026-06-10 09:30:43 | INFO | P07 | repo_dir=datafun-07-regression
2026-06-10 09:30:43 | INFO | P07 | python=3.14.5
2026-06-10 09:30:43 | INFO | P07 | os=Windows 11
2026-06-10 09:30:43 | INFO | P07 | shell=powershell
2026-06-10 09:30:43 | INFO | P07 | cwd=.
2026-06-10 09:30:43 | INFO | P07 | github_actions=False
